Date,State,Region,Category,Sub-Category,Sales,Quantity
11/17/2017,Texas,Central,Laptops,Dell,327.7328,2
11/8/2019,New York,East,Mobile Phones,iPhone,52.272,11
11/8/2019,New York,East,Mobile Phones,Pixel,17.94,3
4/22/2017,Pennsylvania,East,Laptops,Asus,254.352,3
8/24/2018,Montana,West,Mobile Phones,iPhone,8.288,2
12/17/2017,Virginia,South,Laptops,HP,504.9,5
3/24/2016,Oregon,West,Cameras ,Sony,403.168,4
9/21/2019,Michigan,Central,Laptops,Dell,194.32,4
9/21/2019,Michigan,Central,Mobile Phones,LG,25.99,1
11/21/2016,Oregon,West,Laptops,HP,195.136,4
9/16/2017,Pennsylvania,East,Mobile Phones,Pixel,20.736,4
6/11/2019,Louisiana,South,Cameras ,Nikon,53.7,6
6/11/2019,Louisiana,South,Mobile Phones,iPhone,36.26,7
6/11/2019,Louisiana,South,Mobile Phones,LG,56.3,2
6/11/2019,Louisiana,South,Mobile Phones,Pixel,32.4,5
6/11/2019,Louisiana,South,Laptops,Asus,29.16,2
10/3/2017,California,West,Laptops,Lenovo,171.288,3
5/5/2016,Tennessee,South,Laptops,Asus,16.72,5
9/11/2017,California,West,Mobile Phones,Pixel,12.96,2
9/11/2017,California,West,Mobile Phones,Motorola ,22.18,2
9/11/2017,California,West,Laptops,HP,2054.272,8
4/30/2019,Ohio,East,Cameras ,Sony,1022.97,5
11/6/2017,Minnesota,Central,Mobile Phones,LG,13.9,5
11/6/2017,Minnesota,Central,Mobile Phones,Pixel,26.38,1
9/30/2018,Washington,West,Mobile Phones,iPhone,43.176,7
4/2/2017,Georgia,South,Laptops,Lenovo,411.8,2
4/2/2017,Georgia,South,Cameras ,Nikon,360,4
10/6/2017,Idaho,West,Laptops,Asus,41.96,2
10/6/2017,Idaho,West,Mobile Phones,Samsung,227.84,4
10/6/2017,Idaho,West,Mobile Phones,Pixel,37.94,2
4/9/2016,Michigan,Central,Cameras ,Sony,517.9,2
4/9/2016,Michigan,Central,Mobile Phones,iPhone,5.28,2
8/28/2019,Illinois,Central,Cameras ,GoPro,2799.96,5
10/19/2017,California,West,Mobile Phones,Motorola ,8.96,2
10/19/2017,California,West,Mobile Phones,HTC,31.5,10
10/19/2017,California,West,Laptops,Asus,30.56,2
10/19/2017,California,West,Laptops,Lenovo,24.368,2
11/7/2016,Ohio,East,Cameras ,Nikon,119.976,3
3/3/2017,Texas,Central,Mobile Phones,Pixel,26.88,8
11/27/2019,Delaware,East,Cameras ,Sony,83.97,3
11/27/2019,Delaware,East,Cameras ,Nikon,104.97,3
3/13/2017,New Mexico,West,Mobile Phones,OnePlus,90.8,8
3/13/2017,New Mexico,West,Cameras ,Sony,140.736,8
3/13/2017,New Mexico,West,Cameras ,Nikon,214.95,5
3/13/2017,New Mexico,West,Mobile Phones,Pixel,45.36,7
3/13/2017,New Mexico,West,Mobile Phones,Pixel,288.24,6
11/30/2017,Ohio,East,Mobile Phones,Samsung,663.936,4
11/17/2018,Delaware,East,Mobile Phones,OnePlus,2934.33,7
11/17/2018,Delaware,East,Laptops,Asus,124.41,3
11/17/2018,Delaware,East,Mobile Phones,LG,57.75,5
1/3/2016,California,West,Mobile Phones,OnePlus,114.46,2
10/3/2019,California,West,Laptops,Dell,120.666,2
7/20/2018,Texas,Central,Mobile Phones,OnePlus,342.864,3
7/20/2018,Texas,Central,Laptops,Asus,16.74,5
7/20/2018,Texas,Central,Laptops,HP,981.372,2
5/21/2018,California,West,Mobile Phones,LG,31.84,8
9/4/2017,California,West,Mobile Phones,Pixel,12.96,2
9/4/2017,California,West,Cameras ,Sony,43.176,3
5/27/2017,Kentucky,South,Mobile Phones,iPhone,58.34,2
5/27/2017,Kentucky,South,Cameras ,Sony,539.97,3
1/28/2018,New York,East,Mobile Phones,iPhone,3.928,1
2/9/2017,Texas,Central,Mobile Phones,iPhone,252.784,4
2/9/2017,Texas,Central,Cameras ,Nikon,127.984,2
2/9/2017,Texas,Central,Laptops,Asus,3.984,2
2/9/2017,Texas,Central,Mobile Phones,Samsung,12.992,2
3/31/2017,Kentucky,South,Laptops,Asus,61,5
3/31/2017,Kentucky,South,Cameras ,Sony,671.93,7
3/3/2016,Delaware,East,Mobile Phones,iPhone,447.86,7
3/3/2016,Delaware,East,Cameras ,Sony,479.95,5
3/3/2016,Delaware,East,Mobile Phones,Pixel,166.44,3
8/23/2019,Illinois,Central,Mobile Phones,Mi,31.68,4
8/23/2019,Illinois,Central,Mobile Phones,Pixel,10.368,2
8/23/2019,Illinois,Central,Mobile Phones,Nokia,12.032,8
8/23/2019,Illinois,Central,Mobile Phones,Samsung,5.768,2
4/27/2017,Texas,Central,Mobile Phones,HTC,33.12,4
4/27/2017,Texas,Central,Laptops,Dell,220.2656,4
4/14/2017,New York,East,Mobile Phones,iPhone,10.776,3
4/14/2017,New York,East,Laptops,Dell,242.352,3
12/22/2017,Rhode Island,East,Mobile Phones,Mi,695.16,6
12/22/2017,Rhode Island,East,Laptops,Dell,220.98,1
12/8/2016,Ohio,East,Mobile Phones,iPhone,12.957,7
3/23/2017,New York,East,Mobile Phones,Pixel,25.68,6
7/25/2016,Texas,Central,Mobile Phones,HTC,15.712,4
7/10/2017,Illinois,Central,Mobile Phones,OnePlus,298.464,6
7/17/2016,Missouri,Central,Mobile Phones,Pixel,21.93,3
7/17/2016,Missouri,Central,Mobile Phones,OnePlus,242.94,3
7/17/2016,Missouri,Central,Mobile Phones,Pixel,7.64,1
7/17/2016,Missouri,Central,Mobile Phones,Pixel,51.84,8
7/17/2016,Missouri,Central,Mobile Phones,OnePlus,265.17,1
8/23/2016,Washington,West,Cameras ,Canon,837.6,3
8/23/2016,Washington,West,Mobile Phones,Motorola ,135.9,5
8/23/2016,Washington,West,Mobile Phones,Pixel,34.68,6
8/23/2016,Washington,West,Laptops,HP,532.704,6
8/23/2016,Washington,West,Mobile Phones,Samsung,43.1,5
8/23/2016,Washington,West,Mobile Phones,Mi,15.88,4
6/11/2019,Florida,South,Laptops,HP,1123.92,5
6/11/2019,Florida,South,Cameras ,Sony,249.584,2
6/11/2019,Florida,South,Laptops,Asus,48.672,3
6/11/2019,Florida,South,Mobile Phones,LG,60.768,2
6/11/2019,Florida,South,Mobile Phones,iPhone,78.6,5
6/11/2019,Florida,South,Mobile Phones,iPhone,3.768,2
6/11/2019,Florida,South,Mobile Phones,OnePlus,1036.624,2
6/11/2019,Florida,South,Mobile Phones,OnePlus,563.808,4
9/8/2017,Pennsylvania,East,Cameras ,Sony,258.528,2
10/2/2017,New York,East,Mobile Phones,Pixel,49.12,4
12/16/2018,California,West,Laptops,Asus,44.46,2
12/16/2018,California,West,Laptops,HP,241.568,2
12/16/2018,California,West,Cameras ,Nikon,395,5
12/16/2018,California,West,Cameras ,Sony,627.168,4
8/24/2018,New York,East,Laptops,Asus,13.28,2
8/24/2018,New York,East,Mobile Phones,iPhone,12.672,3
11/12/2017,Texas,Central,Mobile Phones,iPhone,30.56,5
11/12/2017,Texas,Central,Mobile Phones,OnePlus,77.952,3
11/12/2017,Texas,Central,Cameras ,Sony,67.992,1
11/12/2017,Texas,Central,Mobile Phones,Motorola ,12.224,2
11/12/2017,Texas,Central,Cameras ,Nikon,44.784,2
11/12/2017,Texas,Central,Laptops,Asus,22.848,3
4/25/2019,New York,East,Mobile Phones,Samsung,206.43,3
12/12/2018,Texas,Central,Mobile Phones,iPhone,210.392,2
9/25/2017,Ohio,East,Cameras ,Nikon,119.96,5
9/25/2017,Ohio,East,Mobile Phones,LG,10.608,6
9/5/2016,Texas,Central,Laptops,HP,347.802,7
2/11/2017,Washington,West,Laptops,HP,963.136,4
2/11/2017,Washington,West,Cameras ,Sony,88.776,3
6/30/2018,California,West,Mobile Phones,LG,32.4,5
6/7/2016,New York,East,Mobile Phones,Pixel,32.4,5
12/20/2018,Washington,West,Mobile Phones,HTC,31.05,3
12/15/2019,Ohio,East,Cameras ,Nikon,2025.36,6
12/15/2019,Ohio,East,Cameras ,Canon,1799.994,2
12/15/2019,Ohio,East,Cameras ,Sony,101.988,2
12/15/2019,Ohio,East,Laptops,Asus,262.864,7
7/20/2017,Minnesota,Central,Mobile Phones,iPhone,735.98,2
8/3/2018,Arizona,West,Mobile Phones,Pixel,93.024,3
8/24/2019,New York,East,Laptops,Lenovo,284.364,2
8/24/2019,New York,East,Cameras ,Nikon,26,2
3/26/2016,North Carolina,South,Mobile Phones,OnePlus,67.64,5
3/26/2016,North Carolina,South,Cameras ,Nikon,119.976,3
9/12/2018,Texas,Central,Mobile Phones,iPhone,5.18,5
9/21/2018,California,West,Mobile Phones,Motorola ,15.56,2
9/21/2018,California,West,Mobile Phones,Motorola ,78.35,5
9/21/2018,California,West,Mobile Phones,LG,59.52,3
9/21/2018,California,West,Mobile Phones,Pixel,38.52,9
9/21/2018,California,West,Cameras ,Sony,239.984,2
9/21/2018,California,West,Mobile Phones,Pixel,19.35,3
10/29/2016,Michigan,Central,Laptops,Asus,67,5
5/28/2016,Florida,South,Laptops,HP,390.272,8
5/28/2016,Florida,South,Mobile Phones,Pixel,62.192,13
12/21/2017,South Carolina,South,Mobile Phones,iPhone,23.88,6
3/21/2016,Illinois,Central,Mobile Phones,iPhone,3.168,2
3/21/2016,Illinois,Central,Laptops,HP,528.43,5
3/21/2016,Illinois,Central,Mobile Phones,LG,13.392,3
11/11/2017,Michigan,Central,Mobile Phones,LG,181.86,7
9/23/2017,Colorado,West,Laptops,Dell,180.588,2
9/23/2017,Colorado,West,Cameras ,Nikon,47.984,2
9/10/2017,New York,East,Mobile Phones,Pixel,18.76,2
12/5/2017,New York,East,Laptops,Asus,20.94,3
12/5/2017,New York,East,Laptops,Asus,58.68,2
12/5/2017,New York,East,Mobile Phones,Samsung,254.9,5
11/9/2017,Maryland,East,Mobile Phones,iPhone,9.64,2
11/9/2017,Maryland,East,Cameras ,Nikon,826.62,3
11/9/2017,Maryland,East,Mobile Phones,OnePlus,1633.14,9
11/9/2017,Maryland,East,Mobile Phones,OnePlus,544.38,3
11/7/2018,Texas,Central,Mobile Phones,iPhone,26.046,3
11/7/2018,Texas,Central,Mobile Phones,Motorola ,74.352,3
3/12/2017,Massachusetts,East,Cameras ,Sony,69.93,7
10/20/2017,California,West,Mobile Phones,HTC,3.75,1
10/20/2017,California,West,Mobile Phones,iPhone,20.928,4
12/27/2019,Illinois,Central,Mobile Phones,OnePlus,12.672,3
10/2/2017,New York,East,Cameras ,Sony,65.99,1
6/4/2017,Texas,Central,Mobile Phones,iPhone,6.37,7
9/1/2018,Texas,Central,Mobile Phones,iPhone,3.648,3
9/1/2018,Texas,Central,Mobile Phones,Pixel,31.104,6
8/8/2016,Mississippi,South,Mobile Phones,Nokia,23.34,3
7/22/2017,New York,East,Cameras ,Sony,29.97,3
7/10/2019,Arizona,West,Mobile Phones,iPhone,3.366,3
12/1/2018,North Carolina,South,Cameras ,Sony,95.968,4
12/18/2017,Pennsylvania,East,Mobile Phones,LG,18.704,7
5/18/2018,Ohio,East,Laptops,Asus,149.232,3
5/18/2018,Ohio,East,Mobile Phones,Pixel,15.936,4
11/10/2018,California,West,Cameras ,Sony,601.536,8
11/10/2018,California,West,Cameras ,Nikon,10.99,1
11/10/2018,California,West,Laptops,Asus,39.88,2
11/10/2018,California,West,Mobile Phones,Pixel,62.24,8
11/10/2018,California,West,Laptops,Asus,53.2,5
11/10/2018,California,West,Mobile Phones,HTC,39.84,8
1/9/2016,California,West,Cameras ,Nikon,349.95,5
1/9/2016,California,West,Cameras ,Sony,377.928,9
9/22/2017,Texas,Central,Mobile Phones,Motorola ,13.392,3
9/22/2017,Texas,Central,Mobile Phones,iPhone,11.228,7
12/23/2018,Indiana,Central,Mobile Phones,Samsung,207.24,11
5/26/2016,Pennsylvania,East,Mobile Phones,LG,1.504,1
5/26/2016,Pennsylvania,East,Mobile Phones,Samsung,34.848,2
7/8/2017,California,West,Mobile Phones,HTC,75.18,6
5/13/2018,California,West,Cameras ,Nikon,149.97,3
11/10/2017,New York,East,Mobile Phones,iPhone,931.176,3
11/10/2017,New York,East,Cameras ,Sony,430.88,2
10/2/2019,New Jersey,East,Mobile Phones,Pixel,94.85,5
10/2/2019,New Jersey,East,Mobile Phones,Motorola ,51.12,4
10/2/2019,New Jersey,East,Cameras ,Nikon,90,1
10/2/2018,Arizona,West,Mobile Phones,Pixel,9.408,2
10/2/2018,Arizona,West,Mobile Phones,Nokia,4.672,2
10/2/2018,Arizona,West,Cameras ,Sony,318.4,2
10/2/2018,Arizona,West,Mobile Phones,Motorola ,12.768,6
10/2/2018,Arizona,West,Mobile Phones,Mi,15.36,2
10/2/2018,Arizona,West,Cameras ,Sony,230.376,3
10/2/2018,Arizona,West,Cameras ,Nikon,7.16,1
8/11/2018,New York,East,Mobile Phones,OnePlus,375.34,1
9/1/2017,New York,East,Laptops,Asus,114.9,5
4/16/2017,Texas,Central,Mobile Phones,iPhone,26.046,3
4/16/2017,Texas,Central,Mobile Phones,iPhone,2.896,1
4/16/2017,Texas,Central,Mobile Phones,OnePlus,32.544,2
4/24/2016,California,West,Mobile Phones,iPhone,3.984,1
1/15/2016,Connecticut,East,Laptops,Lenovo,181.797,1
5/2/2016,New York,East,Mobile Phones,OnePlus,44.94,3
5/2/2016,New York,East,Mobile Phones,iPhone,45.576,3
11/20/2016,Texas,Central,Laptops,HP,318.43,5
11/20/2016,Texas,Central,Cameras ,Sony,122.92,7
11/20/2016,Texas,Central,Laptops,Asus,7.068,3
2/1/2016,Virginia,South,Mobile Phones,OnePlus,56.45,5
3/31/2017,Illinois,Central,Mobile Phones,iPhone,13.468,13
12/1/2017,Texas,Central,Cameras ,Sony,219.8,5
12/1/2017,Texas,Central,Laptops,HP,317.058,3
12/10/2017,Washington,West,Cameras ,Nikon,49.08,3
12/10/2017,Washington,West,Mobile Phones,OnePlus,324.9,5
12/10/2017,Washington,West,Mobile Phones,LG,18.24,3
9/17/2016,Washington,West,Laptops,HP,113.888,2
9/17/2016,Washington,West,Cameras ,Sony,105.584,2
12/23/2016,Michigan,Central,Mobile Phones,Nokia,24.85,7
4/17/2017,Pennsylvania,East,Laptops,Asus,60.312,3
10/27/2017,Illinois,Central,Mobile Phones,LG,7.056,3
10/27/2017,Illinois,Central,Cameras ,Sony,27.184,2
7/8/2016,Washington,West,Cameras ,Sony,107.984,1
7/8/2016,Washington,West,Mobile Phones,iPhone,19.296,3
8/9/2019,Florida,South,Mobile Phones,HTC,4.608,2
12/9/2016,Tennessee,South,Laptops,Lenovo,79.974,3
12/9/2016,Tennessee,South,Mobile Phones,iPhone,2.946,2
11/13/2016,Illinois,Central,Mobile Phones,iPhone,3.136,2
11/14/2018,Texas,Central,Mobile Phones,Pixel,20.736,4
11/17/2018,California,West,Cameras ,Nikon,99.98,2
11/17/2018,California,West,Mobile Phones,Pixel,733.95,7
11/17/2018,California,West,Mobile Phones,Samsung,241.44,3
3/4/2016,Florida,South,Mobile Phones,HTC,10.08,4
10/11/2018,Pennsylvania,East,Mobile Phones,OnePlus,281.904,2
10/11/2018,Pennsylvania,East,Mobile Phones,Motorola ,201.432,3
5/22/2018,Alabama,South,Cameras ,Sony,135.98,2
5/22/2018,Alabama,South,Cameras ,Sony,44.95,1
7/15/2018,South Dakota,Central,Cameras ,Nikon,2.97,3
7/15/2018,South Dakota,Central,Mobile Phones,Nokia,6.54,3
12/27/2019,California,West,Cameras ,Nikon,7.92,8
2/9/2019,California,West,Laptops,HP,203.92,5
5/8/2017,California,West,Cameras ,GoPro,3359.952,6
11/2/2017,Kansas,Central,Mobile Phones,Nokia,18.24,3
11/2/2017,Kansas,Central,Mobile Phones,LG,27.78,6
4/5/2018,Virginia,South,Mobile Phones,LG,22.96,7
4/5/2018,Virginia,South,Cameras ,Sony,28.99,1
4/5/2018,Virginia,South,Mobile Phones,Pixel,12.96,2
4/5/2018,Virginia,South,Mobile Phones,LG,22.96,7
4/5/2018,Virginia,South,Mobile Phones,Mi,4164.05,5
9/17/2018,North Carolina,South,Cameras ,Nikon,47.984,2
9/17/2018,North Carolina,South,Mobile Phones,Pixel,4.624,1
9/30/2018,New York,East,Laptops,Asus,15.24,3
9/12/2018,Ohio,East,Mobile Phones,iPhone,63.924,7
2/20/2017,Oklahoma,Central,Mobile Phones,LG,6.56,2
2/20/2017,Oklahoma,Central,Mobile Phones,Samsung,13.11,3
12/13/2019,California,West,Cameras ,Sony,494.376,3
12/13/2019,California,West,Mobile Phones,iPhone,29.2,5
12/13/2019,California,West,Cameras ,Nikon,248.85,5
12/13/2019,California,West,Cameras ,Nikon,36.24,1
10/30/2016,Michigan,Central,Mobile Phones,LG,11.68,2
12/26/2018,California,West,Mobile Phones,Mi,11.91,3
12/26/2018,California,West,Laptops,Asus,3.48,2
8/15/2018,Texas,Central,Mobile Phones,iPhone,30.96,8
10/1/2017,New York,East,Cameras ,Canon,1704.89,11
5/23/2019,Arizona,West,Mobile Phones,iPhone,19.194,7
5/23/2019,Arizona,West,Mobile Phones,Samsung,121.792,4
11/16/2017,California,West,Cameras ,Canon,1919.976,3
11/18/2018,Pennsylvania,East,Mobile Phones,iPhone,50.997,1
11/18/2018,Pennsylvania,East,Mobile Phones,OnePlus,76.792,1
11/18/2018,Pennsylvania,East,Cameras ,Sony,539.964,6
11/18/2018,Pennsylvania,East,Laptops,Asus,60.312,3
11/18/2018,Pennsylvania,East,Mobile Phones,iPhone,1.944,3
12/30/2018,Texas,Central,Mobile Phones,Motorola ,12.984,3
12/30/2018,Texas,Central,Cameras ,Sony,217.584,2
12/30/2018,Texas,Central,Cameras ,Sony,328.776,3
12/30/2018,Texas,Central,Mobile Phones,iPhone,2.286,3
12/30/2018,Texas,Central,Cameras ,Nikon,47.984,2
11/5/2019,New York,East,Mobile Phones,iPhone,25.344,6
9/17/2016,New York,East,Mobile Phones,iPhone,232.4,5
3/20/2016,Mississippi,South,Laptops,Asus,86.45,7
9/27/2018,California,West,Laptops,HP,603.92,5
9/27/2018,California,West,Mobile Phones,Pixel,81.98,2
12/24/2017,New York,East,Laptops,HP,271.764,2
12/24/2017,New York,East,Mobile Phones,iPhone,14.376,3
11/10/2017,Texas,Central,Laptops,Asus,341.96,5
9/11/2019,California,West,Mobile Phones,LG,181.35,9
9/11/2019,California,West,Mobile Phones,HTC,8.64,3
12/20/2018,Tennessee,South,Mobile Phones,Samsung,43.512,7
12/20/2018,Tennessee,South,Laptops,HP,662.88,3
12/20/2018,Tennessee,South,Mobile Phones,Pixel,25.92,5
7/23/2019,New York,East,Mobile Phones,Samsung,68.94,3
7/23/2019,New York,East,Laptops,Asus,128.82,3
11/11/2018,Texas,Central,Mobile Phones,iPhone,896.99,5
11/11/2018,Texas,Central,Mobile Phones,iPhone,1.234,1
11/11/2018,Texas,Central,Mobile Phones,LG,67.56,3
11/11/2018,Texas,Central,Mobile Phones,Pixel,21.72,5
11/11/2018,Texas,Central,Mobile Phones,Pixel,262.336,8
11/11/2018,Texas,Central,Cameras ,Sony,148.48,2
11/11/2018,Texas,Central,Cameras ,Sony,241.176,3
12/14/2017,Illinois,Central,Cameras ,Nikon,227.976,3
12/14/2017,Illinois,Central,Cameras ,Sony,52.68,3
12/14/2017,Illinois,Central,Laptops,Asus,2.032,1
8/21/2017,California,West,Mobile Phones,LG,17.12,4
8/21/2017,California,West,Cameras ,Sony,431.968,4
8/21/2017,California,West,Laptops,Asus,129.92,4
8/21/2017,California,West,Laptops,Lenovo,568.728,3
8/21/2017,California,West,Mobile Phones,iPhone,117.144,9
8/21/2017,California,West,Mobile Phones,Samsung,203.52,3
8/21/2017,California,West,Mobile Phones,HTC,51.75,5
8/27/2016,Massachusetts,East,Mobile Phones,Pixel,122.97,3
8/27/2016,Massachusetts,East,Laptops,Lenovo,244.615,1
8/27/2016,Massachusetts,East,Cameras ,Sony,59.97,3
8/27/2016,Massachusetts,East,Mobile Phones,Pixel,81.54,9
8/27/2016,Massachusetts,East,Mobile Phones,Nokia,11.68,4
8/27/2016,Massachusetts,East,Mobile Phones,iPhone,29,5
8/13/2019,California,West,Mobile Phones,LG,50.8,5
11/5/2017,Illinois,Central,Mobile Phones,iPhone,16.03,5
8/17/2016,Washington,West,Mobile Phones,iPhone,15.712,4
12/26/2016,New York,East,Cameras ,Nikon,89.97,3
9/23/2018,California,West,Laptops,Dell,435.999,3
9/23/2018,California,West,Cameras ,Sony,83.984,2
7/19/2018,Connecticut,East,Cameras ,Sony,359.98,2
7/19/2018,Connecticut,East,Laptops,Lenovo,70.56,1
7/19/2018,Connecticut,East,Mobile Phones,iPhone,20.88,2
7/19/2018,Connecticut,East,Mobile Phones,iPhone,3.81,1
9/7/2017,Illinois,Central,Mobile Phones,Pixel,73.008,9
5/6/2016,Illinois,Central,Mobile Phones,iPhone,3.208,2
5/6/2016,Illinois,Central,Cameras ,Nikon,26.176,2
6/4/2019,New York,East,Mobile Phones,Pixel,30.44,4
6/4/2019,New York,East,Laptops,Asus,35.28,3
12/13/2019,Massachusetts,East,Mobile Phones,Pixel,19.44,3
12/13/2019,Massachusetts,East,Mobile Phones,iPhone,37.88,2
7/16/2016,Texas,Central,Laptops,Asus,9.552,3
1/31/2018,California,West,Laptops,Dell,290.666,2
7/9/2018,Texas,Central,Mobile Phones,Pixel,10.368,2
7/9/2018,Texas,Central,Mobile Phones,Pixel,14.352,3
11/21/2019,Nevada,West,Laptops,Dell,141.96,2
11/21/2019,Nevada,West,Mobile Phones,iPhone,66.048,4
3/25/2016,Oklahoma,Central,Cameras ,Nikon,1287.45,5
9/23/2017,California,West,Mobile Phones,iPhone,25.824,6
9/23/2017,California,West,Mobile Phones,Samsung,160.96,2
12/4/2019,New York,East,Laptops,Asus,28.44,3
12/4/2019,New York,East,Laptops,HP,364.41,5
12/4/2019,New York,East,Cameras ,Sony,39.96,4
12/4/2019,New York,East,Laptops,HP,361.764,2
11/1/2016,Texas,Central,Mobile Phones,OnePlus,111.672,9
3/17/2017,Texas,Central,Mobile Phones,iPhone,13.776,6
3/17/2017,Texas,Central,Mobile Phones,Pixel,10.272,3
11/23/2017,Pennsylvania,East,Laptops,Asus,24.048,9
8/27/2017,Florida,South,Mobile Phones,Motorola ,2.896,1
12/4/2019,New York,East,Mobile Phones,Motorola ,17.94,3
12/4/2019,New York,East,Laptops,HP,384.174,7
12/4/2019,New York,East,Cameras ,Sony,1799.75,5
10/7/2017,North Carolina,South,Mobile Phones,OnePlus,580.672,4
10/7/2017,North Carolina,South,Mobile Phones,Nokia,18.936,3
10/7/2017,North Carolina,South,Cameras ,Sony,222.384,2
10/7/2017,North Carolina,South,Mobile Phones,iPhone,50.454,6
10/7/2017,North Carolina,South,Laptops,Lenovo,154.764,3
3/25/2017,Texas,Central,Mobile Phones,Pixel,6.848,2
8/9/2018,Washington,West,Cameras ,Sony,1091.168,4
8/9/2018,Washington,West,Cameras ,Sony,219.168,2
11/22/2018,Texas,Central,Mobile Phones,iPhone,6.928,1
6/10/2017,Pennsylvania,East,Mobile Phones,Pixel,40.032,6
7/1/2017,Indiana,Central,Mobile Phones,OnePlus,443.92,4
7/1/2017,Indiana,Central,Mobile Phones,iPhone,169.99,1
7/1/2017,Indiana,Central,Mobile Phones,Pixel,25.92,4
11/21/2018,Kentucky,South,Cameras ,Sony,36.99,1
11/21/2018,Kentucky,South,Mobile Phones,Pixel,629.1,6
11/21/2018,Kentucky,South,Mobile Phones,OnePlus,193.95,3
11/21/2018,Kentucky,South,Mobile Phones,LG,5.46,3
5/4/2019,Illinois,Central,Laptops,Asus,22.288,7
5/29/2017,Texas,Central,Laptops,Asus,65.424,4
10/17/2019,California,West,Mobile Phones,OnePlus,77.88,2
4/23/2018,Ohio,East,Laptops,HP,281.372,2
4/23/2018,Ohio,East,Laptops,HP,281.372,2
4/23/2018,Ohio,East,Mobile Phones,iPhone,7.488,8
4/23/2018,Ohio,East,Laptops,Asus,22.336,4
4/30/2017,Ohio,East,Mobile Phones,Pixel,10.368,2
9/20/2016,California,West,Mobile Phones,Pixel,65.79,9
9/20/2016,California,West,Mobile Phones,iPhone,271.984,2
9/20/2016,California,West,Mobile Phones,LG,11.76,4
9/20/2016,California,West,Mobile Phones,Pixel,77.52,2
9/20/2016,California,West,Mobile Phones,iPhone,48.64,2
9/2/2016,Wisconsin,Central,Mobile Phones,Nokia,1.81,1
9/2/2016,Wisconsin,Central,Mobile Phones,iPhone,8.26,2
4/27/2019,Colorado,West,Mobile Phones,Samsung,43.56,5
4/27/2019,Colorado,West,Mobile Phones,Mi,5.84,2
9/6/2019,New York,East,Laptops,HP,271.764,2
5/28/2016,California,West,Mobile Phones,Samsung,262.24,2
5/28/2016,California,West,Mobile Phones,Pixel,182.72,8
5/28/2016,California,West,Cameras ,Nikon,131.6,7
5/28/2016,California,West,Mobile Phones,iPhone,22.72,4
5/28/2016,California,West,Cameras ,Canon,558.4,2
9/24/2019,Iowa,Central,Mobile Phones,iPhone,15.24,4
9/24/2019,Iowa,Central,Laptops,HP,1408.1,10
7/3/2017,Ohio,East,Mobile Phones,Pixel,32.896,4
7/3/2017,Ohio,East,Laptops,Lenovo,215.148,2
7/3/2017,Ohio,East,Mobile Phones,Pixel,30.96,6
12/8/2017,California,West,Mobile Phones,OnePlus,29.79,3
12/8/2017,California,West,Laptops,Asus,128.9,2
12/8/2017,California,West,Mobile Phones,Pixel,60.12,9
12/5/2017,Washington,West,Mobile Phones,iPhone,24.816,3
12/5/2017,Washington,West,Mobile Phones,iPhone,14.976,6
9/27/2019,Illinois,Central,Mobile Phones,iPhone,15.08,2
9/27/2019,Illinois,Central,Laptops,Asus,24.288,3
10/30/2017,Texas,Central,Laptops,Asus,16.192,2
10/30/2017,Texas,Central,Laptops,Lenovo,251.006,2
10/30/2017,Texas,Central,Mobile Phones,OnePlus,54.192,6
11/29/2019,California,West,Mobile Phones,iPhone,4.304,1
3/11/2018,New York,East,Mobile Phones,Pixel,108.92,14
11/19/2017,New York,East,Mobile Phones,Motorola ,16.74,3
11/19/2017,New York,East,Mobile Phones,Samsung,2504.74,7
7/29/2016,Pennsylvania,East,Mobile Phones,OnePlus,84.784,2
6/12/2019,Delaware,East,Mobile Phones,OnePlus,29.9,5
8/6/2016,New York,East,Mobile Phones,Pixel,70.88,2
