Date,State,Region,Category,Sales,Quantity
11/12/2017,Texas,Central,Mobile Phones,30.56,5
11/12/2017,Texas,Central,Mobile Phones,77.952,3
11/12/2017,Texas,Central,Cameras ,67.992,1
11/12/2017,Texas,Central,Mobile Phones,12.224,2
11/12/2017,Texas,Central,Cameras ,44.784,2
11/12/2017,Texas,Central,Laptops,22.848,3
4/25/2019,New York,East,Mobile Phones,206.43,3
12/12/2018,Texas,Central,Mobile Phones,210.392,2
9/25/2017,Ohio,East,Cameras ,119.96,5
9/25/2017,Ohio,East,Mobile Phones,10.608,6
9/5/2016,Texas,Central,Laptops,347.802,7
2/11/2017,Washington,West,Laptops,963.136,4
2/11/2017,Washington,West,Cameras ,88.776,3
6/30/2018,California,West,Mobile Phones,32.4,5
6/7/2016,New York,East,Mobile Phones,32.4,5
12/20/2018,Washington,West,Mobile Phones,31.05,3
12/15/2019,Ohio,East,Cameras ,2025.36,6
12/15/2019,Ohio,East,Cameras ,1799.994,2
12/15/2019,Ohio,East,Cameras ,101.988,2
12/15/2019,Ohio,East,Laptops,262.864,7
7/20/2017,Minnesota,Central,Mobile Phones,735.98,2
8/3/2018,Arizona,West,Mobile Phones,93.024,3
8/24/2019,New York,East,Laptops,284.364,2
8/24/2019,New York,East,Cameras ,26,2
3/26/2016,North Carolina,South,Mobile Phones,67.64,5
3/26/2016,North Carolina,South,Cameras ,119.976,3
9/12/2018,Texas,Central,Mobile Phones,5.18,5
9/21/2018,California,West,Mobile Phones,15.56,2
9/21/2018,California,West,Mobile Phones,78.35,5
9/21/2018,California,West,Mobile Phones,59.52,3
9/21/2018,California,West,Mobile Phones,38.52,9
9/21/2018,California,West,Cameras ,239.984,2
9/21/2018,California,West,Mobile Phones,19.35,3
10/29/2016,Michigan,Central,Laptops,67,5
5/28/2016,Florida,South,Laptops,390.272,8
5/28/2016,Florida,South,Mobile Phones,62.192,13
12/21/2017,South Carolina,South,Mobile Phones,23.88,6
3/21/2016,Illinois,Central,Mobile Phones,3.168,2
3/21/2016,Illinois,Central,Laptops,528.43,5
3/21/2016,Illinois,Central,Mobile Phones,13.392,3
11/11/2017,Michigan,Central,Mobile Phones,181.86,7
9/23/2017,Colorado,West,Laptops,180.588,2
9/23/2017,Colorado,West,Cameras ,47.984,2
9/10/2017,New York,East,Mobile Phones,18.76,2
12/5/2017,New York,East,Laptops,20.94,3
12/5/2017,New York,East,Laptops,58.68,2
12/5/2017,New York,East,Mobile Phones,254.9,5
11/9/2017,Maryland,East,Mobile Phones,9.64,2
11/9/2017,Maryland,East,Cameras ,826.62,3
11/9/2017,Maryland,East,Mobile Phones,1633.14,9
11/9/2017,Maryland,East,Mobile Phones,544.38,3
11/7/2018,Texas,Central,Mobile Phones,26.046,3
11/7/2018,Texas,Central,Mobile Phones,74.352,3
3/12/2017,Massachusetts,East,Cameras ,69.93,7
10/20/2017,California,West,Mobile Phones,3.75,1
10/20/2017,California,West,Mobile Phones,20.928,4
12/27/2019,Illinois,Central,Mobile Phones,12.672,3
10/2/2017,New York,East,Cameras ,65.99,1
6/4/2017,Texas,Central,Mobile Phones,6.37,7
9/1/2018,Texas,Central,Mobile Phones,3.648,3
9/1/2018,Texas,Central,Mobile Phones,31.104,6
8/8/2016,Mississippi,South,Mobile Phones,23.34,3
7/22/2017,New York,East,Cameras ,29.97,3
7/10/2019,Arizona,West,Mobile Phones,3.366,3
12/1/2018,North Carolina,South,Cameras ,95.968,4
12/18/2017,Pennsylvania,East,Mobile Phones,18.704,7
5/18/2018,Ohio,East,Laptops,149.232,3
5/18/2018,Ohio,East,Mobile Phones,15.936,4
11/10/2018,California,West,Cameras ,601.536,8
11/10/2018,California,West,Cameras ,10.99,1
11/10/2018,California,West,Laptops,39.88,2
11/10/2018,California,West,Mobile Phones,62.24,8
11/10/2018,California,West,Laptops,53.2,5
11/10/2018,California,West,Mobile Phones,39.84,8
1/9/2016,California,West,Cameras ,349.95,5
1/9/2016,California,West,Cameras ,377.928,9
9/22/2017,Texas,Central,Mobile Phones,13.392,3
9/22/2017,Texas,Central,Mobile Phones,11.228,7
12/23/2018,Indiana,Central,Mobile Phones,207.24,11
5/26/2016,Pennsylvania,East,Mobile Phones,1.504,1
5/26/2016,Pennsylvania,East,Mobile Phones,34.848,2
7/8/2017,California,West,Mobile Phones,75.18,6
5/13/2018,California,West,Cameras ,149.97,3
11/10/2017,New York,East,Mobile Phones,931.176,3
11/10/2017,New York,East,Cameras ,430.88,2
10/2/2019,New Jersey,East,Mobile Phones,94.85,5
10/2/2019,New Jersey,East,Mobile Phones,51.12,4
10/2/2019,New Jersey,East,Cameras ,90,1
10/2/2018,Arizona,West,Mobile Phones,9.408,2
10/2/2018,Arizona,West,Mobile Phones,4.672,2
10/2/2018,Arizona,West,Cameras ,318.4,2
10/2/2018,Arizona,West,Mobile Phones,12.768,6
10/2/2018,Arizona,West,Mobile Phones,15.36,2
10/2/2018,Arizona,West,Cameras ,230.376,3
10/2/2018,Arizona,West,Cameras ,7.16,1
8/11/2018,New York,East,Mobile Phones,375.34,1
9/1/2017,New York,East,Laptops,114.9,5
4/16/2017,Texas,Central,Mobile Phones,26.046,3
4/16/2017,Texas,Central,Mobile Phones,2.896,1
4/16/2017,Texas,Central,Mobile Phones,32.544,2
4/24/2016,California,West,Mobile Phones,3.984,1
1/15/2016,Connecticut,East,Laptops,181.797,1
5/2/2016,New York,East,Mobile Phones,44.94,3
5/2/2016,New York,East,Mobile Phones,45.576,3
11/20/2016,Texas,Central,Laptops,318.43,5
11/20/2016,Texas,Central,Cameras ,122.92,7
11/20/2016,Texas,Central,Laptops,7.068,3
2/1/2016,Virginia,South,Mobile Phones,56.45,5
3/31/2017,Illinois,Central,Mobile Phones,13.468,13
12/1/2017,Texas,Central,Cameras ,219.8,5
12/1/2017,Texas,Central,Laptops,317.058,3
12/10/2017,Washington,West,Cameras ,49.08,3
12/10/2017,Washington,West,Mobile Phones,324.9,5
12/10/2017,Washington,West,Mobile Phones,18.24,3
9/17/2016,Washington,West,Laptops,113.888,2
9/17/2016,Washington,West,Cameras ,105.584,2
12/23/2016,Michigan,Central,Mobile Phones,24.85,7
4/17/2017,Pennsylvania,East,Laptops,60.312,3
10/27/2017,Illinois,Central,Mobile Phones,7.056,3
10/27/2017,Illinois,Central,Cameras ,27.184,2
7/8/2016,Washington,West,Cameras ,107.984,1
7/8/2016,Washington,West,Mobile Phones,19.296,3
8/9/2019,Florida,South,Mobile Phones,4.608,2
12/9/2016,Tennessee,South,Laptops,79.974,3
12/9/2016,Tennessee,South,Mobile Phones,2.946,2
11/13/2016,Illinois,Central,Mobile Phones,3.136,2
11/14/2018,Texas,Central,Mobile Phones,20.736,4
11/17/2018,California,West,Cameras ,99.98,2
11/17/2018,California,West,Mobile Phones,733.95,7
11/17/2018,California,West,Mobile Phones,241.44,3
3/4/2016,Florida,South,Mobile Phones,10.08,4
10/11/2018,Pennsylvania,East,Mobile Phones,281.904,2
10/11/2018,Pennsylvania,East,Mobile Phones,201.432,3
5/22/2018,Alabama,South,Cameras ,135.98,2
5/22/2018,Alabama,South,Cameras ,44.95,1
7/15/2018,South Dakota,Central,Cameras ,2.97,3
7/15/2018,South Dakota,Central,Mobile Phones,6.54,3
12/27/2019,California,West,Cameras ,7.92,8
2/9/2019,California,West,Laptops,203.92,5
5/8/2017,California,West,Cameras ,3359.952,6
11/2/2017,Kansas,Central,Mobile Phones,18.24,3
11/2/2017,Kansas,Central,Mobile Phones,27.78,6
4/5/2018,Virginia,South,Mobile Phones,22.96,7
4/5/2018,Virginia,South,Cameras ,28.99,1
4/5/2018,Virginia,South,Mobile Phones,12.96,2
4/5/2018,Virginia,South,Mobile Phones,22.96,7
4/5/2018,Virginia,South,Mobile Phones,4164.05,5
9/17/2018,North Carolina,South,Cameras ,47.984,2
9/17/2018,North Carolina,South,Mobile Phones,4.624,1
9/30/2018,New York,East,Laptops,15.24,3
9/12/2018,Ohio,East,Mobile Phones,63.924,7
2/20/2017,Oklahoma,Central,Mobile Phones,6.56,2
2/20/2017,Oklahoma,Central,Mobile Phones,13.11,3
12/13/2019,California,West,Cameras ,494.376,3
12/13/2019,California,West,Mobile Phones,29.2,5
12/13/2019,California,West,Cameras ,248.85,5
12/13/2019,California,West,Cameras ,36.24,1
10/30/2016,Michigan,Central,Mobile Phones,11.68,2
12/26/2018,California,West,Mobile Phones,11.91,3
12/26/2018,California,West,Laptops,3.48,2
8/15/2018,Texas,Central,Mobile Phones,30.96,8
10/1/2017,New York,East,Cameras ,1704.89,11
5/23/2019,Arizona,West,Mobile Phones,19.194,7
5/23/2019,Arizona,West,Mobile Phones,121.792,4
11/16/2017,California,West,Cameras ,1919.976,3
11/18/2018,Pennsylvania,East,Mobile Phones,50.997,1
11/18/2018,Pennsylvania,East,Mobile Phones,76.792,1
11/18/2018,Pennsylvania,East,Cameras ,539.964,6
11/18/2018,Pennsylvania,East,Laptops,60.312,3
11/18/2018,Pennsylvania,East,Mobile Phones,1.944,3
12/30/2018,Texas,Central,Mobile Phones,12.984,3
12/30/2018,Texas,Central,Cameras ,217.584,2
12/30/2018,Texas,Central,Cameras ,328.776,3
12/30/2018,Texas,Central,Mobile Phones,2.286,3
12/30/2018,Texas,Central,Cameras ,47.984,2
11/5/2019,New York,East,Mobile Phones,25.344,6
9/17/2016,New York,East,Mobile Phones,232.4,5
3/20/2016,Mississippi,South,Laptops,86.45,7
9/27/2018,California,West,Laptops,603.92,5
9/27/2018,California,West,Mobile Phones,81.98,2
12/24/2017,New York,East,Laptops,271.764,2
12/24/2017,New York,East,Mobile Phones,14.376,3
11/10/2017,Texas,Central,Laptops,341.96,5
9/11/2019,California,West,Mobile Phones,181.35,9
9/11/2019,California,West,Mobile Phones,8.64,3
12/20/2018,Tennessee,South,Mobile Phones,43.512,7
12/20/2018,Tennessee,South,Laptops,662.88,3
12/20/2018,Tennessee,South,Mobile Phones,25.92,5
7/23/2019,New York,East,Mobile Phones,68.94,3
7/23/2019,New York,East,Laptops,128.82,3
11/11/2018,Texas,Central,Mobile Phones,896.99,5
11/11/2018,Texas,Central,Mobile Phones,1.234,1
11/11/2018,Texas,Central,Mobile Phones,67.56,3
11/11/2018,Texas,Central,Mobile Phones,21.72,5
11/11/2018,Texas,Central,Mobile Phones,262.336,8
11/11/2018,Texas,Central,Cameras ,148.48,2
11/11/2018,Texas,Central,Cameras ,241.176,3
12/14/2017,Illinois,Central,Cameras ,227.976,3
12/14/2017,Illinois,Central,Cameras ,52.68,3
12/14/2017,Illinois,Central,Laptops,2.032,1
8/21/2017,California,West,Mobile Phones,17.12,4
8/21/2017,California,West,Cameras ,431.968,4
8/21/2017,California,West,Laptops,129.92,4
8/21/2017,California,West,Laptops,568.728,3
8/21/2017,California,West,Mobile Phones,117.144,9
8/21/2017,California,West,Mobile Phones,203.52,3
8/21/2017,California,West,Mobile Phones,51.75,5
8/27/2016,Massachusetts,East,Mobile Phones,122.97,3
8/27/2016,Massachusetts,East,Laptops,244.615,1
8/27/2016,Massachusetts,East,Cameras ,59.97,3
8/27/2016,Massachusetts,East,Mobile Phones,81.54,9
8/27/2016,Massachusetts,East,Mobile Phones,11.68,4
8/27/2016,Massachusetts,East,Mobile Phones,29,5
8/13/2019,California,West,Mobile Phones,50.8,5
11/5/2017,Illinois,Central,Mobile Phones,16.03,5
8/17/2016,Washington,West,Mobile Phones,15.712,4
12/26/2016,New York,East,Cameras ,89.97,3
9/23/2018,California,West,Laptops,435.999,3
9/23/2018,California,West,Cameras ,83.984,2
7/19/2018,Connecticut,East,Cameras ,359.98,2
7/19/2018,Connecticut,East,Laptops,70.56,1
7/19/2018,Connecticut,East,Mobile Phones,20.88,2
7/19/2018,Connecticut,East,Mobile Phones,3.81,1
9/7/2017,Illinois,Central,Mobile Phones,73.008,9
5/6/2016,Illinois,Central,Mobile Phones,3.208,2
5/6/2016,Illinois,Central,Cameras ,26.176,2
6/4/2019,New York,East,Mobile Phones,30.44,4
6/4/2019,New York,East,Laptops,35.28,3
12/13/2019,Massachusetts,East,Mobile Phones,19.44,3
12/13/2019,Massachusetts,East,Mobile Phones,37.88,2
7/16/2016,Texas,Central,Laptops,9.552,3
1/31/2018,California,West,Laptops,290.666,2
7/9/2018,Texas,Central,Mobile Phones,10.368,2
7/9/2018,Texas,Central,Mobile Phones,14.352,3
11/21/2019,Nevada,West,Laptops,141.96,2
11/21/2019,Nevada,West,Mobile Phones,66.048,4
3/25/2016,Oklahoma,Central,Cameras ,1287.45,5
9/23/2017,California,West,Mobile Phones,25.824,6
9/23/2017,California,West,Mobile Phones,160.96,2
12/4/2019,New York,East,Laptops,28.44,3
12/4/2019,New York,East,Laptops,364.41,5
12/4/2019,New York,East,Cameras ,39.96,4
12/4/2019,New York,East,Laptops,361.764,2
11/1/2016,Texas,Central,Mobile Phones,111.672,9
3/17/2017,Texas,Central,Mobile Phones,13.776,6
3/17/2017,Texas,Central,Mobile Phones,10.272,3
11/23/2017,Pennsylvania,East,Laptops,24.048,9
8/27/2017,Florida,South,Mobile Phones,2.896,1
12/4/2019,New York,East,Mobile Phones,17.94,3
12/4/2019,New York,East,Laptops,384.174,7
12/4/2019,New York,East,Cameras ,1799.75,5
10/7/2017,North Carolina,South,Mobile Phones,580.672,4
10/7/2017,North Carolina,South,Mobile Phones,18.936,3
10/7/2017,North Carolina,South,Cameras ,222.384,2
10/7/2017,North Carolina,South,Mobile Phones,50.454,6
10/7/2017,North Carolina,South,Laptops,154.764,3
3/25/2017,Texas,Central,Mobile Phones,6.848,2
8/9/2018,Washington,West,Cameras ,1091.168,4
8/9/2018,Washington,West,Cameras ,219.168,2
11/22/2018,Texas,Central,Mobile Phones,6.928,1
6/10/2017,Pennsylvania,East,Mobile Phones,40.032,6
7/1/2017,Indiana,Central,Mobile Phones,443.92,4
7/1/2017,Indiana,Central,Mobile Phones,169.99,1
7/1/2017,Indiana,Central,Mobile Phones,25.92,4
11/21/2018,Kentucky,South,Cameras ,36.99,1
11/21/2018,Kentucky,South,Mobile Phones,629.1,6
11/21/2018,Kentucky,South,Mobile Phones,193.95,3
11/21/2018,Kentucky,South,Mobile Phones,5.46,3
5/4/2019,Illinois,Central,Laptops,22.288,7
5/29/2017,Texas,Central,Laptops,65.424,4
10/17/2019,California,West,Mobile Phones,77.88,2
4/23/2018,Ohio,East,Laptops,281.372,2
4/23/2018,Ohio,East,Laptops,281.372,2
4/23/2018,Ohio,East,Mobile Phones,7.488,8
4/23/2018,Ohio,East,Laptops,22.336,4
4/30/2017,Ohio,East,Mobile Phones,10.368,2
9/20/2016,California,West,Mobile Phones,65.79,9
9/20/2016,California,West,Mobile Phones,271.984,2
9/20/2016,California,West,Mobile Phones,11.76,4
9/20/2016,California,West,Mobile Phones,77.52,2
9/20/2016,California,West,Mobile Phones,48.64,2
9/2/2016,Wisconsin,Central,Mobile Phones,1.81,1
9/2/2016,Wisconsin,Central,Mobile Phones,8.26,2
4/27/2019,Colorado,West,Mobile Phones,43.56,5
4/27/2019,Colorado,West,Mobile Phones,5.84,2
9/6/2019,New York,East,Laptops,271.764,2
5/28/2016,California,West,Mobile Phones,262.24,2
5/28/2016,California,West,Mobile Phones,182.72,8
5/28/2016,California,West,Cameras ,131.6,7
5/28/2016,California,West,Mobile Phones,22.72,4
5/28/2016,California,West,Cameras ,558.4,2
9/24/2019,Iowa,Central,Mobile Phones,15.24,4
9/24/2019,Iowa,Central,Laptops,1408.1,10
7/3/2017,Ohio,East,Mobile Phones,32.896,4
7/3/2017,Ohio,East,Laptops,215.148,2
7/3/2017,Ohio,East,Mobile Phones,30.96,6
12/8/2017,California,West,Mobile Phones,29.79,3
12/8/2017,California,West,Laptops,128.9,2
12/8/2017,California,West,Mobile Phones,60.12,9
12/5/2017,Washington,West,Mobile Phones,24.816,3
12/5/2017,Washington,West,Mobile Phones,14.976,6
9/27/2019,Illinois,Central,Mobile Phones,15.08,2
9/27/2019,Illinois,Central,Laptops,24.288,3
10/30/2017,Texas,Central,Laptops,16.192,2
10/30/2017,Texas,Central,Laptops,251.006,2
10/30/2017,Texas,Central,Mobile Phones,54.192,6
11/29/2019,California,West,Mobile Phones,4.304,1
3/11/2018,New York,East,Mobile Phones,108.92,14
11/19/2017,New York,East,Mobile Phones,16.74,3
11/19/2017,New York,East,Mobile Phones,2504.74,7
7/29/2016,Pennsylvania,East,Mobile Phones,84.784,2
6/12/2019,Delaware,East,Mobile Phones,29.9,5
8/6/2016,New York,East,Mobile Phones,70.88,2
6/11/2017,Alabama,South,Mobile Phones,3.76,2
10/7/2016,California,West,Mobile Phones,27.264,2
9/8/2018,California,West,Mobile Phones,56.65,5
9/8/2018,California,West,Mobile Phones,14.97,1
9/8/2018,California,West,Mobile Phones,4.02,2
3/16/2018,North Carolina,South,Cameras ,471.92,2
3/1/2019,Georgia,South,Mobile Phones,58.72,4
7/9/2019,Tennessee,South,Mobile Phones,5.16,3
2/20/2016,Tennessee,South,Mobile Phones,16.496,2
9/16/2017,Pennsylvania,East,Cameras ,71.976,3
9/16/2017,Pennsylvania,East,Laptops,22.512,3
9/16/2017,Pennsylvania,East,Mobile Phones,3.444,2
9/16/2017,Pennsylvania,East,Mobile Phones,538.194,2
9/16/2017,Pennsylvania,East,Cameras ,47.984,2
11/5/2017,Texas,Central,Cameras ,492.768,4
2/20/2019,New Jersey,East,Mobile Phones,286.79,7
11/25/2016,Florida,South,Mobile Phones,5.08,1
12/3/2017,Florida,South,Cameras ,47.992,1
9/10/2019,Massachusetts,East,Mobile Phones,61.96,2
9/10/2019,Massachusetts,East,Laptops,361.96,2
9/10/2019,Massachusetts,East,Mobile Phones,278.82,9
12/14/2016,Mississippi,South,Laptops,133.38,6
4/6/2019,North Carolina,South,Mobile Phones,47.952,3
12/1/2016,California,West,Laptops,16.74,2
11/12/2017,Ohio,East,Mobile Phones,10.848,2
11/12/2017,Ohio,East,Cameras ,18.544,2
3/3/2017,Michigan,Central,Laptops,180.98,1
3/3/2017,Michigan,Central,Cameras ,99.98,2
11/27/2016,Kansas,Central,Cameras ,34.95,5
11/27/2016,Kansas,Central,Mobile Phones,152,5
8/31/2018,New Mexico,West,Cameras ,92.52,9
12/8/2016,California,West,Mobile Phones,8.56,2
12/8/2016,California,West,Mobile Phones,45.36,7
12/8/2016,California,West,Laptops,1421.664,6
4/7/2018,Alabama,South,Laptops,8.96,2
8/27/2018,Virginia,South,Cameras ,579.95,5
8/27/2018,Virginia,South,Laptops,29.12,4
8/27/2018,Virginia,South,Laptops,1202.94,3
10/21/2016,Delaware,East,Mobile Phones,7.92,4
11/30/2016,North Carolina,South,Cameras ,36.192,1
9/5/2017,Florida,South,Mobile Phones,147.184,2
7/2/2019,Illinois,Central,Laptops,408.422,2
7/2/2019,Illinois,Central,Laptops,382.116,6
7/2/2019,Illinois,Central,Mobile Phones,68.6,5
7/2/2019,Illinois,Central,Mobile Phones,435.504,3
7/2/2019,Illinois,Central,Mobile Phones,11.168,2
9/24/2017,Minnesota,Central,Cameras ,72,4
9/24/2017,Minnesota,Central,Cameras ,655.9,5
9/24/2017,Minnesota,Central,Laptops,603.92,4
8/8/2016,California,West,Laptops,513.024,2
8/8/2016,California,West,Mobile Phones,487.92,6
8/8/2016,California,West,Mobile Phones,15.24,5
9/29/2016,Alabama,South,Cameras ,209.97,3
9/29/2016,Alabama,South,Mobile Phones,62.94,3
9/29/2016,Alabama,South,Mobile Phones,25.92,9
4/10/2017,Texas,Central,Mobile Phones,10.368,2
4/10/2017,Texas,Central,Cameras ,95.736,3
12/18/2016,New York,East,Mobile Phones,900.08,4
6/20/2018,Texas,Central,Cameras ,201.584,2
6/20/2018,Texas,Central,Mobile Phones,3.392,4
6/20/2018,Texas,Central,Laptops,193.0656,4
6/20/2018,Texas,Central,Mobile Phones,15.552,3
6/20/2018,Texas,Central,Mobile Phones,11.648,2
6/20/2018,Texas,Central,Cameras ,418.8,2
6/20/2018,Texas,Central,Mobile Phones,509.488,7
9/4/2017,Illinois,Central,Laptops,825.174,9
9/4/2017,Illinois,Central,Mobile Phones,17.76,3
9/4/2017,Illinois,Central,Mobile Phones,6.912,3
12/20/2016,Mississippi,South,Cameras ,66.3,3
8/9/2016,North Carolina,South,Mobile Phones,30.816,9
8/9/2016,North Carolina,South,Cameras ,44.784,2
8/9/2016,North Carolina,South,Mobile Phones,569.536,4
6/22/2019,Illinois,Central,Laptops,796.425,7
4/10/2019,California,West,Mobile Phones,12.832,2
11/21/2016,Iowa,Central,Mobile Phones,40.46,7
11/21/2016,Iowa,Central,Cameras ,404.94,3
9/5/2016,California,West,Cameras ,116,8
11/24/2016,Texas,Central,Cameras ,657.552,6
12/10/2017,Mississippi,South,Cameras ,599.97,3
12/10/2017,Mississippi,South,Cameras ,38.97,3
12/10/2017,Mississippi,South,Mobile Phones,45.84,8
6/24/2016,California,West,Cameras ,38.24,4
9/17/2019,Florida,South,Cameras ,87.168,3
5/19/2016,Indiana,Central,Mobile Phones,21.4,5
5/28/2016,New York,East,Mobile Phones,54.9,5
4/18/2018,California,West,Cameras ,287.968,4
4/18/2018,California,West,Mobile Phones,13.12,4
4/18/2018,California,West,Mobile Phones,10.75,5
4/18/2018,California,West,Mobile Phones,11.62,2
6/17/2016,New York,East,Mobile Phones,40.74,3
5/9/2018,Kentucky,South,Mobile Phones,83.25,3
5/9/2018,Kentucky,South,Mobile Phones,9.45,3
5/9/2018,Kentucky,South,Mobile Phones,20.65,5
5/9/2018,Kentucky,South,Mobile Phones,45.36,7
9/18/2016,Ohio,East,Laptops,5.352,3
9/18/2016,Ohio,East,Laptops,99.372,2
9/18/2016,Ohio,East,Mobile Phones,2.672,1
12/23/2017,Texas,Central,Mobile Phones,28.672,8
12/23/2017,Texas,Central,Mobile Phones,29.312,8
10/30/2017,Kentucky,South,Mobile Phones,105.98,7
10/30/2017,Kentucky,South,Mobile Phones,35.06,2
10/30/2017,Kentucky,South,Laptops,33.94,1
10/30/2017,Kentucky,South,Mobile Phones,30,8
3/29/2016,Illinois,Central,Mobile Phones,45.528,3
3/29/2016,Illinois,Central,Laptops,844.116,6
3/29/2016,Illinois,Central,Cameras ,812.736,8
11/23/2017,Pennsylvania,East,Mobile Phones,7.476,1
3/23/2018,California,West,Mobile Phones,330.4,2
3/23/2018,California,West,Cameras ,604.752,6
12/1/2017,California,West,Mobile Phones,45.36,7
12/1/2017,California,West,Mobile Phones,10.128,2
11/7/2017,California,West,Mobile Phones,21.792,4
11/7/2017,California,West,Cameras ,439.8,4
9/4/2017,Ohio,East,Mobile Phones,8.256,4
9/4/2017,Ohio,East,Mobile Phones,25.56,5
9/4/2017,Ohio,East,Mobile Phones,4.368,2
9/4/2017,Ohio,East,Mobile Phones,11.52,4
7/3/2016,California,West,Mobile Phones,12.96,2
7/3/2016,California,West,Mobile Phones,3.96,2
9/7/2017,Missouri,Central,Mobile Phones,1577.94,3
9/9/2016,Texas,Central,Laptops,15.008,4
7/3/2017,Washington,West,Cameras ,59.98,2
7/3/2017,Washington,West,Cameras ,2395.2,6
7/3/2017,Washington,West,Cameras ,1687.8,4
7/3/2017,Washington,West,Cameras ,7.992,1
6/29/2017,Texas,Central,Mobile Phones,5.184,1
8/7/2017,New York,East,Mobile Phones,11.68,2
8/7/2017,New York,East,Mobile Phones,104.8,10
3/19/2019,Florida,South,Mobile Phones,14.496,3
6/7/2016,California,West,Mobile Phones,4.784,1
6/7/2016,California,West,Mobile Phones,4.73,1
7/25/2016,Mississippi,South,Mobile Phones,7.89,1
7/25/2016,Mississippi,South,Mobile Phones,65.5,5
7/25/2016,Mississippi,South,Laptops,2430.08,8
10/1/2017,Nebraska,Central,Mobile Phones,104.85,1
12/10/2019,Michigan,Central,Mobile Phones,3.9,2
12/10/2019,Michigan,Central,Laptops,801.96,2
12/10/2019,Michigan,Central,Laptops,191.96,2
12/10/2019,Michigan,Central,Mobile Phones,2.61,1
9/3/2017,California,West,Mobile Phones,5.96,2
9/24/2017,Ohio,East,Cameras ,1169.694,3
12/19/2017,Louisiana,South,Mobile Phones,1665.62,2
11/24/2017,Kentucky,South,Mobile Phones,2.88,1
11/24/2017,Kentucky,South,Mobile Phones,1443.96,12
12/13/2018,Texas,Central,Mobile Phones,2.92,1
