Date,Sales
12/31/2016,156.512
3/7/2019,119.85
3/7/2019,30.44
3/7/2019,69.28
3/7/2019,587.97
10/20/2017,24.55
5/1/2019,12.176
5/1/2019,37.32
5/1/2019,35.06
9/3/2017,108.4
11/3/2017,361.376
9/13/2019,2.412
9/6/2019,8.39
9/6/2019,337.98
10/6/2018,83.92
1/23/2017,19.68
1/23/2017,25.92
1/23/2017,6.48
1/23/2017,86.352
12/10/2019,56.3
11/25/2018,51.016
11/21/2017,150.8
11/21/2017,1039.992
11/21/2017,51.84
4/4/2017,41.22
4/4/2017,240.37
4/4/2017,119.02
5/19/2017,133.12
10/3/2016,38.08
11/21/2016,113.568
10/3/2017,83.92
10/3/2017,6.63
10/3/2017,371.97
4/29/2018,561.584
4/29/2018,99.92
10/7/2016,4.928
12/15/2016,14.76
4/10/2017,99.99
4/10/2017,286.15
4/8/2018,49.792
3/29/2016,299.975
3/29/2016,158.376
1/15/2017,32.784
1/15/2017,47.984
1/15/2017,62.592
1/15/2017,4.276
1/30/2018,10.56
1/30/2018,229.94
2/7/2019,311.15
2/7/2019,12.96
12/14/2016,14.62
12/14/2016,5.76
12/14/2016,21.48
12/14/2016,396.92
12/14/2016,17.15
12/14/2016,23.12
10/31/2017,5.248
8/6/2017,824.95
8/6/2017,24.64
8/6/2017,227.88
5/30/2017,241.96
5/30/2017,3.89
5/30/2017,8.01
11/30/2019,177.48
8/31/2017,569.568
8/31/2017,149.73
5/14/2017,899.43
5/14/2017,46.2
5/14/2017,47.952
5/14/2017,7.992
5/14/2017,76.864
8/17/2017,102.93
8/17/2017,98.16
11/10/2017,11.52
8/21/2017,83.88
3/8/2016,108.576
3/8/2016,5.984
10/31/2016,21.96
10/31/2016,368.97
10/31/2016,12.39
10/31/2016,332.94
7/26/2018,111.93
10/24/2019,454.272
8/19/2017,19.44
5/23/2016,8399.976
5/23/2016,6.294
5/23/2016,10.368
5/23/2016,122.382
11/3/2018,25.984
11/3/2018,945.036
11/3/2018,14.301
11/3/2018,410.352
3/30/2019,23.52
3/30/2019,180.96
5/27/2017,35
5/27/2017,477.15
5/27/2017,302.376
12/14/2017,974.988
10/4/2018,589.41
10/13/2016,34.7
10/13/2016,99.87
10/13/2016,37.94
10/13/2016,24.9
10/13/2016,82.26
3/5/2019,7.104
3/4/2017,103.5
3/4/2017,2.464
3/4/2017,8.72
9/25/2019,10.76
9/25/2019,45.68
9/25/2019,6.7
12/19/2019,158.376
10/8/2019,3.44
7/31/2017,56.56
7/31/2017,36.96
8/5/2018,135.99
8/5/2018,15.96
5/14/2017,3.76
5/14/2017,14.7
5/14/2017,37.2
5/14/2017,89.97
5/14/2017,261.96
5/14/2017,74
9/22/2016,13.28
11/13/2019,84.96
5/22/2017,68.46
12/2/2016,2079.4
12/2/2016,629.95
12/2/2016,72.42
8/29/2019,131.98
8/29/2019,114.52
6/6/2018,100.24
3/18/2016,871.8
1/14/2018,61.96
6/3/2017,4.554
6/3/2017,5.2
6/3/2017,205.992
6/3/2017,15.552
6/3/2017,503.96
6/3/2017,24.472
6/3/2017,241.568
6/3/2017,110.4
6/3/2017,384.768
6/3/2017,78.66
6/3/2017,45.36
3/21/2019,962.08
3/21/2019,12.843
3/21/2019,295.456
9/19/2017,32.4
9/15/2018,103.936
11/20/2016,289.568
11/20/2016,39.72
11/20/2016,244.768
10/28/2017,24
10/28/2017,15.552
10/28/2017,26.176
7/24/2019,20.94
7/24/2019,135.09
7/24/2019,279.86
7/24/2019,90.06
11/2/2018,539.964
11/2/2018,50.232
11/2/2018,19.242
11/17/2017,1247.64
6/26/2016,5.304
10/9/2016,19.136
10/9/2016,332.832
12/20/2017,279.9
12/20/2017,50.352
12/20/2017,34.02
3/6/2017,23.88
3/6/2017,11.52
3/6/2017,286.93
3/6/2017,206.384
9/15/2017,218.352
9/15/2017,529.9
9/15/2017,99.3
9/15/2017,108.96
9/15/2017,2.688
1/16/2017,5443.96
1/16/2017,302.67
1/16/2017,56.07
7/7/2016,10.08
7/7/2016,59.994
7/7/2016,5.715
7/7/2016,9.42
12/23/2016,1999.96
12/22/2018,216.4
2/23/2018,6.936
2/23/2018,4.428
12/4/2017,8.8
12/4/2017,142.8
12/4/2017,399.95
11/17/2018,2152.776
11/17/2018,4007.84
10/20/2018,328.59
10/20/2018,98.352
10/25/2019,158.99
10/25/2019,291.1
11/16/2017,73.68
11/16/2017,139.92
11/16/2017,107.88
11/16/2017,33.29
5/14/2017,58.17
5/14/2017,5.04
5/14/2017,24.784
3/1/2018,634.116
3/1/2018,17.472
7/30/2019,155.88
11/1/2019,327.564
12/16/2017,13.36
12/16/2017,158.9
10/20/2018,319.968
10/20/2018,505.32
10/20/2018,3.808
10/20/2018,8.682
10/20/2018,24.424
6/5/2019,1522.638
7/21/2016,419.9
7/21/2016,3.15
3/31/2017,33.62
5/7/2018,16.14
5/7/2018,194.25
5/7/2018,8.64
5/7/2018,872.32
2/5/2017,243.992
2/5/2017,7.12
4/18/2018,2.688
4/18/2018,317.058
4/18/2018,149.352
4/18/2018,227.976
5/10/2016,11.96
11/25/2016,563.4
11/25/2016,319.92
3/3/2017,1049.44
3/3/2017,170.352
12/6/2019,173.94
8/25/2018,1007.944
10/22/2016,6.68
10/22/2016,8.34
10/22/2016,101.94
8/7/2016,179.97
7/21/2017,101.94
7/21/2017,271.96
7/21/2017,8.8
7/21/2017,19.68
7/21/2017,302.94
7/21/2017,14.94
7/21/2017,231.72
3/23/2018,9.912
4/30/2019,34.65
4/30/2019,19.8
6/13/2016,33.568
5/4/2019,125.93
4/23/2017,11.76
4/23/2017,5.344
6/6/2018,1.365
6/6/2018,62.016
12/2/2018,60.72
12/2/2018,146.82
12/2/2018,239.84
12/2/2018,15.66
6/17/2017,146.352
5/26/2016,5.94
5/26/2016,45.36
5/26/2016,211.168
5/26/2016,484.704
5/26/2016,371.976
3/10/2019,89.82
10/20/2016,19.296
4/21/2019,191.96
4/21/2019,21.3
4/21/2019,469.95
4/21/2019,209.88
6/17/2016,239.666
6/17/2016,22.5
6/17/2016,219.84
1/13/2017,32.4
1/13/2017,209.94
1/13/2017,4164.05
1/13/2017,212.94
9/6/2018,41.88
9/6/2018,58.48
1/19/2019,102.438
1/19/2019,199.304
12/14/2018,6999.96
5/23/2018,12.96
9/19/2019,279.86
10/2/2019,7.38
12/25/2016,698.352
12/25/2016,1747.25
5/6/2016,54.48
10/24/2016,199.99
5/6/2017,68.541
5/6/2017,627.168
5/6/2017,122.12
11/27/2017,6.99
11/27/2017,107.424
10/31/2018,1421.664
8/5/2017,125.88
8/5/2017,79.78
8/5/2017,133.2
8/10/2019,438.368
8/10/2019,139.944
8/10/2019,133.472
12/15/2016,564.195
12/15/2016,87.168
9/8/2017,42.616
9/8/2017,319.984
9/8/2017,45.92
9/8/2017,21.184
9/8/2017,20.736
9/8/2017,213.43
2/20/2017,333.576
2/20/2017,31.992
2/20/2017,51.168
2/20/2017,10.64
2/20/2017,68.704
2/20/2017,386.91
8/8/2019,39.66
8/8/2019,113.92
8/8/2019,447.86
10/26/2017,356.85
10/26/2017,251.58
7/14/2016,219.84
5/12/2017,42.85
5/12/2017,6.16
5/12/2017,17
5/12/2017,87.4
5/25/2017,29.84
8/23/2018,49.568
9/11/2019,265.86
9/5/2019,67.96
11/21/2019,10.92
11/21/2019,83.9
11/21/2019,19.75
11/21/2019,393.54
10/10/2018,46.872
9/2/2017,10.9
9/2/2017,79.92
9/2/2017,146.82
1/1/2017,3.6
11/5/2018,20.04
12/17/2019,180.016
12/17/2019,41.552
12/17/2019,13.12
5/14/2019,1117.92
3/10/2017,111.96
12/2/2017,12.16
7/31/2017,17.52
7/31/2017,155.88
8/11/2017,477.51
9/30/2017,164.88
8/26/2016,47.97
12/2/2016,415.176
12/2/2016,35.232
12/2/2016,54.96
7/21/2017,16.34
7/21/2017,225.296
7/21/2017,50.352
5/20/2019,163.136
5/20/2019,6.408
6/23/2019,217.584
6/23/2019,5.43
6/23/2019,143.976
9/10/2016,519.68
4/13/2018,7.83
11/14/2019,883.84
11/14/2019,230.352
12/9/2016,273.92
8/18/2017,9.912
12/14/2017,266.352
12/14/2017,56.328
12/14/2017,39.264
12/14/2017,95.232
4/8/2016,30
4/8/2016,25.92
4/8/2016,159.92
12/16/2016,34.944
9/19/2017,149.95
9/19/2017,23.32
9/19/2017,16.74
9/4/2017,14.82
9/12/2016,10.47
9/12/2016,11.07
9/12/2016,20.704
8/10/2017,177.2
11/4/2016,50.496
6/18/2019,6.129
6/18/2019,643.136
6/18/2019,20.736
7/4/2018,177.536
7/4/2018,32.432
12/20/2019,11.696
4/10/2016,113.76
4/10/2016,579.51
4/10/2016,150.66
4/10/2016,48.032
5/26/2018,102.624
5/26/2018,359.772
5/26/2018,13.392
7/6/2017,122.136
2/16/2019,35.88
6/16/2017,479.952
6/16/2017,23.92
11/13/2017,629.95
12/11/2017,14.952
12/11/2017,17.94
12/11/2017,116.98
6/28/2016,121.96
6/28/2016,8.74
6/28/2016,61.96
6/28/2016,7.96
6/28/2016,275.24
9/15/2017,47.4
9/15/2017,512.96
9/15/2017,395.94
9/15/2017,81.96
12/2/2017,32.776
6/26/2017,272.94
7/24/2016,253.764
9/2/2016,29.24
9/2/2016,35.168
9/2/2016,1362.9
4/20/2017,317.058
4/20/2017,15.76
4/20/2017,14.56
8/12/2018,196.21
9/19/2017,35.4
12/9/2017,419.4
12/9/2017,13.005
11/4/2016,7.712
11/4/2016,4.176
11/4/2016,38.88
3/29/2019,17.64
9/5/2016,93.456
1/28/2017,449.91
9/3/2016,344.94
9/3/2016,14.76
9/3/2016,12.76
9/3/2016,58.48
7/25/2017,20.096
7/25/2017,37.752
7/25/2017,138.588
7/25/2017,259.92
7/25/2017,20.736
9/13/2019,129.93
9/13/2019,69.93
9/7/2019,140.736
11/16/2016,8.32
11/10/2016,9.98
8/15/2018,62.94
11/16/2019,21.488
11/16/2019,239.976
11/16/2019,34.504
8/25/2019,20.104
8/25/2019,3.798
8/25/2019,7.88
12/25/2016,35.445
12/25/2016,269.97
12/25/2016,45.12
12/25/2016,100.8
12/25/2016,47.968
10/5/2018,99.98
11/22/2018,9.96
12/25/2017,3.856
3/31/2019,98.376
3/31/2019,22.38
9/14/2017,3.882
9/14/2017,12.585
9/14/2017,113.372
9/14/2017,18.312
9/14/2017,127.936
9/14/2017,241.17
6/17/2018,6.24
6/17/2018,17.9
6/17/2018,3266.376
12/28/2017,1.68
12/28/2017,7.968
12/28/2017,113.372
12/28/2017,2.96
11/2/2017,168.1
7/25/2019,98.46
7/25/2019,358.58
10/2/2016,32.48
10/2/2016,17499.95
10/2/2016,735.98
10/2/2016,34.37
10/2/2016,33.96
12/24/2016,197.97
7/21/2017,17.48
10/10/2019,8.016
9/8/2016,146.04
11/20/2016,27.88
10/15/2017,152.65
10/15/2017,22.72
7/6/2019,11.12
2/5/2017,1640.7
2/5/2017,371.2
12/6/2019,14.832
9/12/2016,20.7
9/12/2016,11.34
9/12/2016,67.9
9/12/2016,1059.12
7/6/2018,478.48
5/9/2016,32.04
7/18/2016,55.992
6/18/2016,76.864
4/20/2018,59.92
1/8/2016,1565.88
1/8/2016,106.05
12/23/2017,62.04
12/23/2017,494.97
12/23/2017,367.96
12/23/2017,44.96
12/23/2017,182.94
4/17/2017,28.14
4/17/2017,7.38
4/17/2017,10.9
4/17/2017,274.89
4/17/2017,23.04
4/17/2017,218.352
12/1/2017,10.368
8/21/2016,12.672
8/21/2016,91.96
8/21/2016,254.97
8/21/2016,31.984
8/21/2016,2887.056
8/21/2016,12.96
8/21/2016,47.52
12/5/2016,11.952
12/16/2019,4.98
10/17/2018,10.78
10/17/2018,119.976
9/5/2016,25.06
9/5/2016,1652.94
10/15/2019,131.376
10/15/2019,5.344
12/1/2019,2003.92
12/1/2019,32.4
12/1/2019,1913.4
12/1/2019,146.73
12/1/2019,114.2
5/31/2019,2567.84
9/10/2017,37.056
9/10/2017,259.896
4/25/2017,19.05
4/25/2017,73.344
9/18/2017,95.68
9/18/2017,50.96
9/18/2017,113.94
9/18/2017,25.92
9/18/2017,20.32
9/18/2017,411.98
9/18/2017,34.48
9/18/2017,244.55
8/18/2017,10.782
5/24/2019,602.651
5/24/2019,7.656
9/7/2019,559.93
7/24/2017,2399.96
9/2/2017,16
9/2/2017,5.588
9/2/2017,235.92
12/6/2017,10.68
5/20/2017,41.28
9/27/2016,1001.584
12/10/2017,14.76
9/13/2018,2.502
7/29/2017,115.96
8/1/2017,186.54
5/2/2017,159.56
6/12/2019,55.984
12/22/2018,132.16
12/22/2018,17.904
12/22/2018,124.032
12/16/2018,1403.92
4/16/2016,28.8
5/21/2019,24.588
2/26/2017,356.79
4/4/2017,16.98
3/16/2019,491.55
3/16/2019,7.38
11/30/2019,23.66
11/30/2019,681.408
7/28/2016,18.9
6/23/2016,93.68
6/23/2016,21.93
6/23/2016,862.344
6/23/2016,19.98
7/14/2018,13.494
7/14/2018,23.988
7/14/2018,31.984
7/14/2018,41.584
11/30/2017,95.976
9/2/2016,84.272
6/15/2018,36.544
11/5/2016,479.72
6/26/2017,102.368
6/26/2017,28.4
6/26/2017,713.88
6/26/2017,68.52
7/25/2019,623.96
9/23/2018,11.12
9/30/2016,523.92
11/9/2019,2.48
4/25/2019,221.024
4/25/2019,128.058
11/19/2017,58.408
11/19/2017,79.974
11/20/2019,479.988
10/2/2019,11.808
10/2/2019,53.568
10/2/2019,503.96
4/25/2019,21.34
7/14/2016,36.4
7/14/2016,51.75
9/27/2019,15.51
9/27/2019,146.82
9/27/2019,12.96
11/10/2017,7.8
7/16/2016,10.2
7/16/2016,22.32
7/16/2016,24.1
7/16/2016,75.98
7/16/2016,6.46
7/16/2016,60.12
10/16/2019,824.97
1/10/2016,24.85
9/19/2017,12.624
9/19/2017,89.584
9/19/2017,471.92
9/19/2017,18.18
9/15/2017,31.744
6/28/2019,5.904
6/28/2019,621.76
11/25/2016,59.98
11/25/2017,48.87
1/14/2017,154.9
11/7/2018,5.92
11/7/2018,30.18
9/1/2016,24.1
9/1/2016,8.78
9/1/2016,376.74
9/1/2016,29.52
9/1/2016,11.96
9/1/2016,26.4
11/11/2017,1158.12
12/11/2017,1.392
11/8/2019,44.43
11/8/2019,226.2
11/8/2019,186.54
11/8/2019,265.86
11/8/2019,27.9
11/19/2019,31.08
12/23/2017,13.84
12/23/2017,175.872
9/16/2016,12.96
5/26/2017,208.44
5/26/2017,25.76
3/30/2019,366.744
8/19/2018,289.24
8/19/2018,69.456
12/23/2018,5.184
11/1/2019,205.164
12/15/2018,8.544
8/21/2019,12.828
8/21/2019,598.458
8/21/2019,25.984
5/23/2018,17.96
5/23/2018,5.04
5/23/2018,208.16
12/9/2017,148.257
3/11/2018,146.76
3/11/2018,32.96
3/11/2018,587.97
3/11/2018,14.94
6/23/2016,25.83
8/23/2018,15.552
8/23/2018,6.8
8/23/2018,4.224
8/23/2018,143.64
8/23/2018,31.104
8/23/2018,223.056
2/6/2017,227.46
2/6/2017,46.24
1/29/2017,5.22
12/20/2016,33.9
11/11/2016,28.14
11/11/2016,36
11/11/2016,92.94
11/11/2016,245.646
11/11/2016,55.008
11/11/2016,35.232
11/9/2017,523.392
5/2/2018,479.984
9/22/2017,12.96
9/22/2017,17.94
12/17/2017,166.72
12/17/2017,24.816
12/17/2017,124.36
7/18/2017,599.97
7/18/2017,198.744
7/18/2017,9.184
11/3/2016,9.248
4/8/2018,99.592
4/8/2018,399.96
8/14/2016,15.552
9/25/2018,14.576
12/11/2016,209.6
12/11/2016,23.32
12/11/2016,30.98
12/11/2016,119.96
12/11/2016,363.92
12/11/2016,35.808
12/11/2016,122.688
12/11/2016,892.136
12/11/2016,50.22
12/11/2016,83.42
12/11/2016,5.872
2/3/2019,12.144
12/29/2016,27.792
8/31/2017,6.208
2/4/2017,32.67
12/6/2018,1261.33
5/30/2016,38.88
5/21/2016,1.964
5/21/2016,82.656
8/9/2018,5.98
9/5/2016,9.248
7/23/2016,4.448
7/23/2016,5.184
7/23/2016,175.92
7/23/2016,4.752
7/23/2016,13.344
5/12/2016,54.9
9/2/2016,22.911
9/2/2016,309.456
9/2/2016,19.456
9/2/2016,472.518
9/2/2016,1012.68
9/2/2016,17.22
7/21/2017,3.52
7/21/2017,1626.192
9/25/2017,8.595
9/25/2017,190.896
8/3/2017,99.87
10/25/2019,79.36
6/15/2017,119.96
1/9/2019,106.32
1/9/2019,163.44
1/9/2019,42.76
1/9/2019,51.55
2/9/2019,479.952
8/19/2016,146.688
8/19/2016,276.784
8/19/2016,25.32
11/6/2017,318.96
12/26/2019,212.64
11/23/2018,23.472
8/1/2016,19.648
9/21/2018,6.57
9/4/2017,421.1
6/19/2017,760.116
6/19/2017,38.784
6/19/2017,122.328
4/19/2016,25.98
4/19/2016,3.28
4/19/2016,459.88
4/19/2016,7.76
4/19/2016,71.96
4/19/2016,54.9
4/19/2016,9.28
5/5/2016,1685.88
5/5/2016,5.728
10/18/2018,61.96
10/18/2018,1.344
2/13/2017,17.94
11/17/2017,13.904
1/20/2018,67.194
12/1/2017,41.86
12/1/2017,141.96
8/9/2019,10.02
8/9/2019,144.12
9/27/2016,17.94
9/27/2016,13.89
11/14/2016,16.45
11/14/2016,19.92
4/16/2016,35.168
4/16/2016,123.088
11/26/2017,257.94
11/26/2017,1879.96
11/26/2017,27.46
11/26/2017,89.98
11/26/2017,828.6
11/20/2019,7.23
11/20/2019,17.44
11/20/2019,62.88
11/20/2019,290.352
9/7/2017,113.52
9/7/2017,135.3
11/24/2018,111.15
3/11/2017,776.85
3/11/2017,12.294
3/11/2017,154.764
3/11/2017,43.28
6/12/2016,92.94
6/12/2016,52.56
6/26/2019,971.88
12/22/2017,141.96
12/22/2017,182.55
10/9/2018,88.768
12/10/2019,53.088
12/25/2019,275.88
12/25/2019,157.9
4/29/2017,4.91
3/28/2016,87.92
3/28/2016,5.98
5/13/2019,222.384
5/13/2019,16
7/4/2018,21.84
7/4/2018,15.6
4/22/2018,247.84
4/22/2018,9.912
9/19/2016,69.52
7/22/2018,11.52
7/22/2018,717.72
7/22/2018,236.5
7/22/2018,170.352
10/8/2017,145.764
4/25/2017,107.97
3/26/2017,143.96
3/26/2017,2399.96
3/26/2017,74.352
3/26/2017,87.168
3/26/2017,32.232
5/4/2017,2.202
5/4/2017,9.396
11/14/2016,89.97
1/6/2018,12.78
12/27/2016,40
4/30/2017,23.24
4/21/2017,908.82
8/17/2017,5.552
8/17/2017,8.016
8/17/2017,74.592
8/17/2017,16.784
8/17/2017,38.864
11/12/2016,203.976
11/12/2016,674.352
10/1/2016,5.388
10/1/2016,30.976
2/12/2016,1350.12
2/12/2016,15.92
11/13/2016,19.54
4/26/2018,21.4
4/26/2018,12.6
8/11/2019,11.96
8/11/2019,138
11/27/2016,116.76
11/27/2016,331.023
10/28/2016,756.8
12/29/2018,8.736
9/10/2019,6.08
10/2/2017,17.46
10/2/2017,369.16
9/11/2016,2.912
9/11/2016,20.736
9/11/2016,9.568
6/2/2016,30.18
6/2/2016,51.648
6/2/2016,11.232
10/15/2017,14.73
9/27/2019,16.4
9/27/2019,25.92
5/3/2019,8.82
5/3/2019,62.496
5/3/2019,339.96
5/3/2019,49.568
1/9/2017,274.491
1/27/2017,137.94
9/2/2017,40.68
7/14/2016,110.376
7/14/2016,151.62
7/14/2016,30.8
2/24/2017,123.92
2/24/2017,1319.8
7/20/2018,89.712
7/20/2018,22.83
3/13/2017,30.88
3/13/2017,465.16
3/13/2017,27.12
3/8/2016,113.6
3/8/2016,12.96
3/8/2016,69.456
12/7/2018,8.64
7/10/2016,341.991
12/24/2016,43.96
12/24/2016,39.76
4/23/2017,66.36
4/23/2017,92.88
4/23/2017,24.14
8/17/2017,4416.174
5/22/2017,49.56
2/9/2017,354.9
3/3/2018,15.12
3/3/2018,302.45
3/3/2018,44.672
6/4/2019,119.98
6/4/2019,989.97
8/27/2016,9.216
9/12/2016,68.52
5/30/2016,364.74
5/30/2016,47.4
5/30/2016,49.76
5/30/2016,5.56
5/30/2016,629.1
5/30/2016,14.7
5/30/2016,45.36
5/30/2016,125.99
6/10/2017,14.7
10/22/2017,32.7
10/22/2017,31.68
6/13/2017,181.86
11/23/2018,155.372
8/16/2017,13.428
8/16/2017,67.136
1/14/2016,89.568
1/14/2016,315.776
9/16/2016,273.666
9/16/2016,17.48
10/10/2016,20.608
10/10/2016,4.095
11/13/2019,339.96
11/13/2019,63.98
11/2/2018,799.92
7/19/2016,35.984
7/19/2016,389.97
5/14/2016,185.528
2/21/2019,2541.98
10/16/2017,599.985
6/22/2017,3.036
9/9/2017,25.92
9/9/2017,66.112
10/14/2017,46.36
6/20/2016,6.9
6/20/2016,57.69
9/2/2018,559.71
1/30/2016,305.01
1/30/2016,50.784
1/30/2016,26.01
12/4/2017,649
1/23/2016,59.99
5/26/2019,20.24
5/4/2018,37.84
5/4/2018,5.472
2/10/2019,77.24
11/18/2018,292.1
11/18/2018,8.544
11/18/2018,424.116
11/18/2018,2.892
11/18/2018,381.72
9/4/2017,97.184
9/4/2017,10.368
3/29/2018,890.841
11/5/2016,72
11/5/2016,113.888
11/5/2016,158.13
6/10/2017,14.13
8/10/2019,64.75
10/9/2019,1.872
10/9/2019,11.214
10/9/2019,37.376
5/28/2016,286.4
5/11/2017,43.92
10/16/2016,142.182
11/17/2017,19.608
11/17/2017,4.158
11/26/2017,979.95
11/26/2017,135.3
9/3/2017,8.904
9/3/2017,100.8
12/5/2017,41.96
12/5/2017,9.45
11/10/2017,400.8
11/10/2017,28.792
3/18/2018,111
3/18/2018,1279.968
3/18/2018,1856.19
11/12/2016,22.752
10/26/2017,61.542
10/26/2017,81.438
4/11/2019,67.36
4/11/2019,54.528
12/25/2019,843.9
12/25/2019,449.568
9/21/2017,15.51
12/20/2018,192.186
7/18/2019,5.76
7/26/2018,67.88
7/26/2018,162.89
7/26/2018,25.71
12/26/2018,191.88
12/11/2017,721.875
12/11/2017,73.568
12/11/2017,13.584
12/11/2017,64.784
3/3/2018,176.772
10/21/2017,38.82
10/21/2017,21.9
11/10/2017,111.79
3/16/2017,445.44
9/22/2016,16.52
2/6/2017,29.9
12/31/2019,116.4
10/9/2016,1.408
10/9/2016,169.568
12/30/2018,251.964
12/30/2018,523.764
4/12/2016,19.44
4/12/2016,194.352
4/12/2016,36.624
11/28/2016,340.182
11/28/2016,12.672
11/28/2016,6.888
11/28/2016,32.544
11/28/2016,347.802
4/15/2017,15.57
3/9/2019,4.608
10/28/2018,257.98
1/7/2017,153.78
1/7/2017,61.02
1/7/2017,110.11
1/7/2017,7.89
8/13/2017,36.024
11/2/2017,54.336
9/19/2018,92.52
5/31/2019,10.272
9/13/2016,40.74
9/13/2016,14.4
9/13/2016,149.95
9/13/2016,16.9
9/13/2016,17.61
9/13/2016,378
9/13/2016,17.64
9/13/2016,373.08
9/13/2016,1336.44
9/13/2016,29.97
11/29/2017,390.368
11/29/2017,101.52
12/4/2017,74.352
5/2/2017,15.7
5/2/2017,59.52
5/2/2017,34.4
12/25/2016,313.176
12/25/2016,866.646
9/30/2018,795.408
7/12/2018,35.856
7/12/2018,23.84
9/8/2016,43.13
9/8/2016,30.87
8/6/2017,70.12
5/14/2019,509.9575
5/14/2019,122.91
5/14/2019,97.568
5/14/2019,722.352
1/20/2017,11.52
5/30/2016,167.84
4/8/2018,172.11
7/23/2018,99.98
5/30/2017,156.792
5/30/2017,35.36
5/30/2017,13.592
3/13/2016,386.68
3/13/2016,379.96
3/13/2016,539.91
3/13/2016,41.24
3/13/2016,51.897
3/13/2016,552.56
3/13/2016,23.16
3/13/2016,126.08
3/13/2016,449.1
4/10/2017,195.104
4/10/2017,36.672
6/25/2016,85.246
6/25/2016,32.712
3/17/2018,11.43
3/17/2018,30.44
3/17/2018,12.96
3/17/2018,16
3/17/2018,32.67
8/9/2018,4.464
8/9/2018,9.345
7/26/2019,9.144
7/26/2019,23.136
7/26/2019,99.2
2/15/2018,21.36
3/24/2019,46.9
9/2/2017,18.72
9/2/2017,236.528
11/16/2019,18.9
12/9/2018,10.688
12/9/2018,237.096
2/3/2017,5.184
2/3/2017,65.584
2/3/2017,22.2
2/3/2017,419.4
11/11/2017,88.92
9/17/2017,9.912
9/17/2017,318.43
9/17/2017,5.8
9/17/2017,1415.76
6/25/2017,148.48
7/30/2016,9.248
7/30/2016,1036.624
4/16/2019,569.64
4/16/2019,9.14
4/16/2019,1196.86
4/16/2019,523.26
4/11/2019,639.968
4/11/2019,52.76
2/27/2019,538.92
9/8/2016,14.88
9/8/2016,34.24
9/8/2016,261.74
5/19/2016,87.84
11/11/2017,34.92
9/15/2018,14.94
9/15/2018,14.56
9/15/2019,3.576
9/15/2019,147.184
7/1/2016,1499.95
4/10/2016,13.568
1/6/2018,2573.82
1/6/2018,609.98
1/6/2018,5.48
1/6/2018,391.98
1/6/2018,755.96
1/6/2018,31.12
1/6/2018,6.54
9/1/2016,12.78
9/23/2018,18.464
12/15/2018,445.802
12/28/2017,2.48
12/28/2017,25.9
12/19/2019,29.9
12/19/2019,2249.91
12/19/2019,1053.164
11/5/2017,12.96
9/10/2019,106.68
11/16/2017,119.94
9/11/2017,10.272
9/11/2017,512.19
9/11/2017,1.556
7/14/2017,4.448
7/14/2017,276.69
7/14/2017,4.96
7/14/2017,71.92
7/14/2017,18.84
7/14/2017,140.97
7/14/2017,470.376
3/30/2017,6.08
3/30/2017,164.792
1/31/2016,23.36
6/8/2017,12.176
11/2/2018,46.384
11/2/2018,362.92
7/14/2017,9.248
7/14/2017,1889.946
7/14/2017,62.04
7/14/2017,396.92
7/14/2017,239.456
7/14/2017,13.12
12/9/2017,29.36
12/9/2017,214.9
12/9/2017,15.92
12/9/2017,146.45
12/9/2017,15.14
12/9/2017,5.76
12/9/2017,1399.98
9/5/2016,8.952
9/5/2016,8.856
9/5/2016,85.246
9/10/2018,21.728
9/10/2018,1487.04
9/26/2017,71.88
9/26/2017,9.24
9/26/2017,35.88
9/26/2017,17.04
9/26/2017,931.176
6/17/2016,266.352
6/17/2016,483.136
2/25/2017,196.784
2/25/2017,231.92
3/31/2017,29.7
12/3/2017,13.592
2/19/2016,70.88
12/2/2017,114.288
12/2/2017,36.624
12/2/2017,242.352
12/2/2017,49.616
12/2/2017,508.704
12/2/2017,57.36
12/2/2017,906.68
10/10/2018,719.952
10/10/2018,755.944
10/10/2018,11.98
10/10/2018,0.898
9/5/2016,21.204
11/20/2018,34.74
11/20/2018,833.94
11/20/2018,12.96
11/20/2018,25.92
5/10/2018,349.965
5/10/2018,22.32
11/27/2017,158.28
11/27/2017,497.94
11/1/2018,533.94
11/1/2018,167.94
11/1/2018,31.68
12/30/2016,170.786
9/3/2016,198.744
10/5/2017,63.824
1/30/2016,435.168
1/30/2016,48.58
4/21/2017,47.976
4/21/2017,20.736
12/5/2018,26.46
12/5/2018,49.12
12/5/2018,15
10/21/2018,194.7
10/21/2018,591.32
10/21/2018,2.84
12/8/2019,221.96
12/8/2019,236
11/2/2018,41.94
11/2/2018,52.792
12/18/2016,563.94
11/23/2019,2625.12
11/23/2019,17.94
8/13/2019,422.856
4/16/2019,127.764
3/21/2018,3499.93
3/21/2018,14.4
3/21/2018,122.97
3/21/2018,9.32
3/21/2018,122.94
11/16/2017,17.31
9/25/2019,128.744
9/5/2016,58.248
9/5/2016,71.246
9/5/2016,7.872
9/5/2016,887.271
4/20/2017,146.86
4/20/2017,36.56
6/15/2019,225.576
9/17/2018,5.248
9/17/2018,38.256
9/17/2018,40.24
9/17/2018,29.925
9/17/2018,148.704
9/17/2018,55.92
7/8/2016,12.96
5/27/2016,25.176
5/27/2016,5.584
5/27/2016,1297.368
12/24/2017,264.32
5/3/2017,25.92
5/3/2017,22.96
